Date,Price,Open,High,Low,Vol.,Change %,r
16-Nov-11,"3,970.52","4,059.96","4,059.96","3,967.63",-,-2.20%,-0.0225
15-Nov-11,"4,059.96","4,055.74","4,084.89","4,008.31",-,0.10%,0.0010
14-Nov-11,"4,055.74","4,128.14","4,128.14","4,032.34",-,-1.75%,-0.0179
11-Nov-11,"4,128.14","4,036.43","4,142.02","4,036.43",-,2.27%,0.0222
10-Nov-11,"4,036.43","4,018.55","4,073.93","4,009.29",-,0.44%,0.0044
9-Nov-11,"4,018.55","4,257.82","4,257.82","4,012.59",-,-5.62%,-0.0595
8-Nov-11,"4,257.82","4,193.68","4,266.32","4,174.69",-,1.53%,0.0151
7-Nov-11,"4,193.68","4,164.73","4,196.20","4,129.23",-,0.33%,0.0033
4-Nov-11,"4,179.96","4,238.02","4,238.02","4,131.84",-,-1.37%,-0.0139
3-Nov-11,"4,238.02","4,164.73","4,248.74","4,114.03",-,1.76%,0.0173
2-Nov-11,"4,164.73","4,073.64","4,184.45","4,073.64",-,2.24%,0.0219
1-Nov-11,"4,073.64","4,267.30","4,267.30","4,070.61",-,-4.54%,-0.0475
31-Oct-11,"4,267.30","4,439.61","4,439.61","4,266.17",-,-3.88%,-0.0404
28-Oct-11,"4,439.61","4,466.21","4,466.21","4,403.55",-,-0.60%,-0.0060
27-Oct-11,"4,466.21","4,191.29","4,494.78","4,191.29",-,6.56%,0.0616
26-Oct-11,"4,191.29","4,123.78","4,207.19","4,108.77",-,1.64%,0.0161
25-Oct-11,"4,123.78","4,235.98","4,235.98","4,116.40",-,-2.65%,-0.0272
24-Oct-11,"4,235.98","4,147.18","4,240.47","4,147.18",-,2.14%,0.0210
21-Oct-11,"4,147.18","4,052.34","4,148.81","4,052.34",-,2.34%,0.0229
20-Oct-11,"4,052.34","4,015.26","4,059.96","3,957.89",-,0.92%,0.0092
19-Oct-11,"4,015.26","4,086.13","4,117.02","4,006.99",-,-1.73%,-0.0177
18-Oct-11,"4,086.13","3,944.09","4,111.46","3,929.24",-,3.60%,0.0348
17-Oct-11,"3,944.09","4,062.22","4,062.22","3,938.63",-,-2.91%,-0.0300
14-Oct-11,"4,062.22","4,013.12","4,078.27","4,009.25",-,1.22%,0.0121
13-Oct-11,"4,013.12","4,081.23","4,081.23","3,961.03",-,-1.67%,-0.0170
12-Oct-11,"4,081.23","3,980.98","4,132.81","3,980.98",-,2.52%,0.0246
11-Oct-11,"3,980.98","3,991.26","4,001.47","3,930.90",-,-0.26%,-0.0026
10-Oct-11,"3,991.26","3,802.25","3,991.31","3,802.25",-,4.65%,0.0444
7-Oct-11,"3,814.00","3,751.48","3,938.54","3,751.48",-,-2.75%,-0.0283
6-Oct-11,"3,921.85","3,802.25","3,924.80","3,766.63",-,3.15%,0.0305
5-Oct-11,"3,802.25","3,751.48","3,818.99","3,697.77",-,1.35%,0.0134
4-Oct-11,"3,751.48","3,637.55","3,754.77","3,530.81",-,3.13%,0.0304
3-Oct-11,"3,637.55","3,805.34","3,819.09","3,636.34",-,-4.41%,-0.0461
30-Sep-11,"3,805.34","3,949.13","3,949.13","3,805.29",-,-3.64%,-0.0378
29-Sep-11,"3,949.13","3,839.55","3,976.54","3,839.55",-,2.85%,0.0277
28-Sep-11,"3,839.55","3,752.73","3,974.46","3,752.73",-,-2.62%,-0.0269
27-Sep-11,"3,942.88","3,896.62","4,028.27","3,896.62",-,1.19%,0.0117
26-Sep-11,"3,896.62","3,752.73","3,900.44","3,752.73",-,3.83%,0.0369
23-Sep-11,"3,752.73","3,827.38","3,827.38","3,679.77",-,1.52%,0.0150
22-Sep-11,"3,696.46","3,994.47","3,994.47","3,639.35",-,-3.42%,-0.0354
21-Sep-11,"3,827.38","4,004.00","4,005.74","3,826.81",-,-4.18%,-0.0437
20-Sep-11,"3,994.47","4,107.66","4,107.66","3,990.49",-,-0.24%,-0.0024
19-Sep-11,"4,004.00","4,094.88","4,107.66","3,964.74",-,-2.52%,-0.0259
16-Sep-11,"4,107.66","3,997.92","4,148.15","3,997.92",-,0.31%,0.0031
15-Sep-11,"4,094.88","3,954.53","4,094.88","3,954.53",-,2.43%,0.0237
14-Sep-11,"3,997.92","3,917.58","4,034.89","3,903.59",-,1.10%,0.0109
13-Sep-11,"3,954.53","3,913.79","3,972.35","3,905.18",-,0.94%,0.0093
12-Sep-11,"3,917.58","4,048.30","4,048.30","3,821.51",-,0.10%,0.0010
9-Sep-11,"3,913.79","4,128.20","4,128.20","3,901.53",-,-3.32%,-0.0344
8-Sep-11,"4,048.30","3,973.58","4,128.20","3,973.58",-,-1.94%,-0.0197
7-Sep-11,"4,128.20","3,973.58","4,128.20","3,973.58",-,3.89%,0.0375
6-Sep-11,"3,973.58","4,217.39","4,217.39","3,897.01",-,-2.35%,-0.0241
2-Sep-11,"4,069.15","4,293.81","4,293.81","4,063.32",-,-3.51%,-0.0364
1-Sep-11,"4,217.39","4,293.81","4,310.29","4,216.19",-,-1.78%,-0.0181
31-Aug-11,"4,293.81","4,240.88","4,314.69","4,228.28",-,1.55%,0.0153
30-Aug-11,"4,228.28","4,240.88","4,253.34","4,165.80",-,-0.30%,-0.0030
29-Aug-11,"4,240.88","4,068.12","4,240.97","4,068.12",-,3.59%,0.0347
26-Aug-11,"4,093.83","4,113.72","4,116.95","3,970.87",-,0.63%,0.0063
25-Aug-11,"4,068.12","4,113.72","4,237.82","4,035.32",-,-1.11%,-0.0112
24-Aug-11,"4,113.72","3,928.05","4,119.15","3,928.05",-,1.44%,0.0142
23-Aug-11,"4,055.39","3,960.79","4,056.03","3,905.48",-,3.24%,0.0314
22-Aug-11,"3,928.05","3,960.79","4,036.86","3,922.72",-,-0.83%,-0.0083
19-Aug-11,"3,960.79","4,039.04","4,082.27","3,954.73",-,-1.94%,-0.0198
18-Aug-11,"4,039.04","4,256.48","4,256.48","4,006.80",-,-5.11%,-0.0538
17-Aug-11,"4,256.48","4,234.93","4,309.34","4,228.68",-,0.51%,0.0051
16-Aug-11,"4,234.93","4,187.66","4,309.09","4,187.66",-,-1.72%,-0.0175
15-Aug-11,"4,309.09","4,204.09","4,309.09","4,187.66",-,2.90%,0.0282
12-Aug-11,"4,187.66","3,974.34","4,296.71","3,974.34",-,-0.39%,-0.0039
11-Aug-11,"4,204.09","4,234.89","4,253.69","3,974.34",-,5.78%,0.0546
10-Aug-11,"3,974.34","3,940.10","4,234.89","3,940.10",-,-6.15%,-0.0656
9-Aug-11,"4,234.89","4,320.44","4,320.44","3,932.96",-,7.48%,0.0696
8-Aug-11,"3,940.10","4,359.18","4,359.18","3,931.37",-,-8.80%,-0.0965
5-Aug-11,"4,320.44","4,614.44","4,614.44","4,220.96",-,-0.89%,-0.0090
4-Aug-11,"4,359.18","4,588.09","4,614.44","4,356.60",-,-5.53%,-0.0586
3-Aug-11,"4,614.44","4,721.23","4,721.23","4,514.35",-,0.57%,0.0057
2-Aug-11,"4,588.09","4,734.73","4,734.73","4,586.64",-,-2.82%,-0.0290
1-Aug-11,"4,721.23","4,754.26","4,802.86","4,690.32",-,-0.29%,-0.0029
29-Jul-11,"4,734.73","4,746.37","4,770.83","4,686.89",-,-0.41%,-0.0041
28-Jul-11,"4,754.26","4,746.37","4,804.47","4,746.18",-,0.17%,0.0017
27-Jul-11,"4,746.37","4,879.50","4,879.50","4,741.73",-,-2.58%,-0.0265
26-Jul-11,"4,872.08","4,926.32","4,926.32","4,856.06",-,-0.15%,-0.0015
25-Jul-11,"4,879.50","4,926.32","4,926.32","4,848.20",-,-0.95%,-0.0096
22-Jul-11,"4,926.32","4,933.66","4,938.05","4,902.42",-,-0.15%,-0.0015
21-Jul-11,"4,933.66","4,752.20","4,943.27","4,752.20",-,2.45%,0.0240
20-Jul-11,"4,815.47","4,684.00","4,827.45","4,684.00",-,1.33%,0.0131
19-Jul-11,"4,752.20","4,767.12","4,767.12","4,684.00",-,1.46%,0.0144
18-Jul-11,"4,684.00","4,771.23","4,771.23","4,642.58",-,-1.74%,-0.0177
15-Jul-11,"4,767.12","4,771.23","4,795.56","4,738.02",-,-0.09%,-0.0009
14-Jul-11,"4,771.23","4,808.31","4,841.10","4,762.56",-,-0.77%,-0.0078
13-Jul-11,"4,808.31","4,780.81","4,859.55","4,780.81",-,0.58%,0.0057
12-Jul-11,"4,780.81","4,804.28","4,836.71","4,780.07",-,-0.49%,-0.0049
11-Jul-11,"4,804.28","4,945.65","4,945.65","4,792.96",-,-2.86%,-0.0294
8-Jul-11,"4,945.65","5,005.82","5,005.82","4,915.38",-,-1.20%,-0.0122
7-Jul-11,"5,005.82","4,949.44","5,017.96","4,949.44",-,1.14%,0.0113
6-Jul-11,"4,949.44","4,980.48","4,980.48","4,911.44",-,-0.62%,-0.0063
5-Jul-11,"4,980.48","5,022.84","5,022.84","4,967.44",-,-0.84%,-0.0085
1-Jul-11,"5,022.84","4,934.25","5,029.20","4,934.25",-,1.80%,0.0176
30-Jun-11,"4,934.25","4,892.40","4,944.59","4,890.01",-,0.86%,0.0085
29-Jun-11,"4,892.40","4,797.03","4,895.65","4,797.03",-,1.99%,0.0195
28-Jun-11,"4,797.03","4,759.83","4,797.64","4,759.83",-,0.78%,0.0078
27-Jun-11,"4,759.83","4,716.37","4,769.24","4,713.94",-,0.92%,0.0091
24-Jun-11,"4,716.37","4,757.57","4,760.43","4,704.07",-,-0.87%,-0.0087
23-Jun-11,"4,757.57","4,811.18","4,811.18","4,697.44",-,-1.11%,-0.0113
22-Jun-11,"4,811.18","4,849.23","4,864.29","4,810.09",-,-0.78%,-0.0079
21-Jun-11,"4,849.23","4,774.50","4,855.28","4,774.50",-,1.57%,0.0154
20-Jun-11,"4,774.50","4,772.45","4,787.59","4,743.55",-,0.04%,0.0004
17-Jun-11,"4,772.45","4,733.50","4,790.19","4,733.50",-,0.82%,0.0082
16-Jun-11,"4,733.50","4,723.40","4,753.92","4,687.94",-,0.21%,0.0021
15-Jun-11,"4,723.40","4,841.49","4,841.49","4,703.31",-,-2.44%,-0.0250
14-Jun-11,"4,841.49","4,793.01","4,868.26","4,793.01",-,1.01%,0.0100
13-Jun-11,"4,793.01","4,759.74","4,803.56","4,754.27",-,0.70%,0.0069
10-Jun-11,"4,759.74","4,823.85","4,823.85","4,718.46",-,-1.33%,-0.0135
9-Jun-11,"4,823.85","4,783.60","4,836.98","4,777.42",-,0.84%,0.0083
8-Jun-11,"4,783.60","4,829.02","4,830.64","4,776.45",-,-0.94%,-0.0095
7-Jun-11,"4,829.02","4,816.54","4,872.74","4,816.54",-,0.26%,0.0026
6-Jun-11,"4,816.54","4,905.91","4,905.91","4,809.96",-,-1.82%,-0.0186
3-Jun-11,"4,905.91","4,923.75","4,943.28","4,873.06",-,-0.36%,-0.0036
2-Jun-11,"4,923.75","4,910.61","4,947.21","4,888.83",-,0.27%,0.0027
1-Jun-11,"4,910.61","5,062.83","5,062.83","4,907.79",-,-3.01%,-0.0310
31-May-11,"5,062.83","5,008.07","5,069.09","5,008.07",-,1.09%,0.0108
27-May-11,"5,008.07","4,972.28","5,019.78","4,972.28",-,0.72%,0.0071
26-May-11,"4,972.28","4,940.53","4,983.31","4,923.35",-,0.64%,0.0064
25-May-11,"4,940.53","4,913.71","4,960.91","4,903.99",-,0.55%,0.0054
24-May-11,"4,913.71","4,918.52","4,934.22","4,893.50",-,-0.10%,-0.0010
23-May-11,"4,918.52","4,997.19","4,997.19","4,911.74",-,-1.57%,-0.0160
20-May-11,"4,997.19","5,071.17","5,071.17","4,993.51",-,-1.46%,-0.0148
19-May-11,"5,071.17","5,064.01","5,077.88","5,039.96",-,0.14%,0.0014
18-May-11,"5,064.01","5,034.40","5,065.82","5,016.57",-,0.59%,0.0058
17-May-11,"5,034.40","5,009.89","5,035.47","4,987.16",-,0.49%,0.0049
16-May-11,"5,009.89","5,025.71","5,062.18","4,995.06",-,-0.31%,-0.0032
13-May-11,"5,025.71","5,109.49","5,109.49","5,013.81",-,-1.64%,-0.0167
12-May-11,"5,109.49","5,104.19","5,117.50","5,048.80",-,0.10%,0.0010
11-May-11,"5,104.19","5,178.52","5,178.52","5,091.66",-,-1.44%,-0.0146
10-May-11,"5,178.52","5,123.95","5,182.52","5,123.95",-,1.06%,0.0105
9-May-11,"5,123.95","5,112.09","5,129.29","5,089.31",-,0.09%,0.0009
6-May-11,"5,119.11","5,112.09","5,177.64","5,099.18",-,0.14%,0.0014
5-May-11,"5,112.09","5,184.76","5,184.76","5,091.61",-,-1.40%,-0.0142
4-May-11,"5,184.76","5,231.95","5,237.55","5,170.69",-,-0.90%,-0.0091
3-May-11,"5,231.95","5,241.20","5,250.55","5,205.61",-,-0.18%,-0.0018
2-May-11,"5,241.20","5,254.14","5,277.61","5,236.15",-,-0.25%,-0.0025
29-Apr-11,"5,254.14","5,252.63","5,256.06","5,230.55",-,0.03%,0.0003
28-Apr-11,"5,252.63","5,213.81","5,257.12","5,213.02",-,0.74%,0.0074
27-Apr-11,"5,213.81","5,190.31","5,220.28","5,167.46",-,0.45%,0.0045
26-Apr-11,"5,190.31","5,151.83","5,195.47","5,151.83",-,0.75%,0.0074
25-Apr-11,"5,151.83","5,152.19","5,162.45","5,144.90",-,-0.01%,-0.0001
21-Apr-11,"5,152.19","5,046.35","5,158.33","5,046.35",-,0.70%,0.0069
20-Apr-11,"5,116.46","5,069.06","5,128.07","5,069.06",-,0.94%,0.0093
19-Apr-11,"5,069.06","5,046.35","5,072.87","5,037.50",-,0.45%,0.0045
18-Apr-11,"5,046.35","5,128.88","5,128.88","5,004.94",-,-1.61%,-0.0164
15-Apr-11,"5,128.88","5,141.57","5,145.78","5,116.71",-,-0.25%,-0.0025
14-Apr-11,"5,141.57","5,166.76","5,166.76","5,108.32",-,-0.49%,-0.0049
13-Apr-11,"5,166.76","5,174.97","5,216.74","5,153.64",-,-0.16%,-0.0016
12-Apr-11,"5,174.97","5,207.67","5,207.67","5,152.35",-,-0.63%,-0.0063
11-Apr-11,"5,207.67","5,213.36","5,244.66","5,195.43",-,-0.11%,-0.0011
8-Apr-11,"5,213.36","5,233.29","5,271.53","5,201.09",-,-0.38%,-0.0038
7-Apr-11,"5,233.29","5,244.43","5,270.80","5,221.22",-,-0.21%,-0.0021
6-Apr-11,"5,244.43","5,185.33","5,247.79","5,185.33",-,1.14%,0.0113
5-Apr-11,"5,185.33","5,197.85","5,197.85","5,171.50",-,-0.24%,-0.0024
4-Apr-11,"5,197.85","5,203.36","5,218.60","5,180.64",-,-0.11%,-0.0011
1-Apr-11,"5,203.36","5,150.94","5,221.62","5,150.94",-,1.02%,0.0101
31-Mar-11,"5,150.94","5,171.15","5,171.15","5,139.00",-,-0.39%,-0.0039
30-Mar-11,"5,171.15","5,135.57","5,179.51","5,135.52",-,0.69%,0.0069
29-Mar-11,"5,135.57","5,132.29","5,135.57","5,089.88",-,0.06%,0.0006
28-Mar-11,"5,132.29","5,142.49","5,169.72","5,132.29",-,-0.20%,-0.0020
25-Mar-11,"5,142.49","5,154.74","5,172.25","5,137.98",-,-0.24%,-0.0024
24-Mar-11,"5,154.74","5,126.01","5,158.45","5,107.68",-,0.56%,0.0056
23-Mar-11,"5,126.01","5,132.84","5,137.77","5,075.49",-,-0.13%,-0.0013
22-Mar-11,"5,132.84","5,149.22","5,159.53","5,131.99",-,-0.32%,-0.0032
21-Mar-11,"5,149.22","5,076.78","5,154.51","5,076.78",-,1.43%,0.0141
18-Mar-11,"5,076.78","5,033.37","5,101.35","5,033.37",-,0.86%,0.0086
17-Mar-11,"5,033.37","4,954.91","5,042.26","4,954.91",-,1.58%,0.0156
16-Mar-11,"4,954.91","5,075.46","5,075.46","4,919.12",-,-2.38%,-0.0243
15-Mar-11,"5,075.46","5,143.29","5,143.29","4,973.09",-,-1.32%,-0.0134
14-Mar-11,"5,143.29","5,182.25","5,182.25","5,095.85",-,-0.75%,-0.0076
11-Mar-11,"5,182.25","5,156.17","5,189.14","5,130.46",-,0.51%,0.0050
10-Mar-11,"5,156.17","5,271.43","5,271.43","5,151.88",-,-2.19%,-0.0224
9-Mar-11,"5,271.43","5,273.47","5,291.33","5,246.41",-,-0.04%,-0.0004
8-Mar-11,"5,273.47","5,193.86","5,282.50","5,193.86",-,1.53%,0.0151
7-Mar-11,"5,193.86","5,237.87","5,268.79","5,175.89",-,-0.84%,-0.0085
4-Mar-11,"5,237.87","5,300.84","5,300.84","5,207.39",-,-1.19%,-0.0120
3-Mar-11,"5,300.84","5,206.60","5,303.32","5,206.60",-,1.81%,0.0178
2-Mar-11,"5,206.60","5,217.06","5,242.30","5,193.74",-,-0.20%,-0.0020
1-Mar-11,"5,217.15","5,319.21","5,324.60","5,216.43",-,-1.92%,-0.0196
28-Feb-11,"5,319.21","5,298.35","5,335.62","5,297.78",-,0.39%,0.0039
25-Feb-11,"5,298.30","5,224.57","5,300.54","5,224.57",-,1.42%,0.0140
24-Feb-11,"5,224.13","5,226.82","5,240.02","5,171.18",-,-0.05%,-0.0005
23-Feb-11,"5,226.74","5,249.14","5,279.00","5,182.61",-,-0.43%,-0.0043
22-Feb-11,"5,249.14","5,414.70","5,414.70","5,237.23",-,-3.06%,-0.0315
18-Feb-11,"5,414.71","5,409.70","5,417.91","5,396.12",-,0.09%,0.0009
17-Feb-11,"5,409.70","5,388.12","5,414.30","5,380.46",-,0.40%,0.0040
16-Feb-11,"5,388.12","5,327.90","5,393.40","5,327.90",-,1.13%,0.0112
15-Feb-11,"5,327.90","5,327.26","5,348.60","5,320.75",-,0.01%,0.0001
14-Feb-11,"5,327.28","5,321.62","5,332.90","5,304.25",-,0.11%,0.0011
11-Feb-11,"5,321.62","5,272.36","5,332.16","5,240.44",-,0.93%,0.0092
10-Feb-11,"5,272.45","5,295.96","5,295.96","5,232.07",-,-0.44%,-0.0045
9-Feb-11,"5,295.96","5,321.28","5,321.41","5,270.00",-,-0.48%,-0.0048
8-Feb-11,"5,321.28","5,279.90","5,321.54","5,277.62",-,0.78%,0.0078
7-Feb-11,"5,279.91","5,222.45","5,286.83","5,222.45",-,1.10%,0.0109
4-Feb-11,"5,222.36","5,224.83","5,224.94","5,188.36",-,-0.05%,-0.0005
3-Feb-11,"5,224.87","5,213.09","5,229.56","5,173.99",-,0.23%,0.0023
2-Feb-11,"5,213.09","5,229.86","5,238.46","5,210.35",-,-0.32%,-0.0032
1-Feb-11,"5,229.88","5,117.21","5,233.93","5,117.21",-,2.20%,0.0215
31-Jan-11,"5,117.20","5,074.03","5,130.97","5,074.03",-,0.85%,0.0084
28-Jan-11,"5,073.97","5,181.03","5,194.54","5,072.71",-,-2.07%,-0.0211
27-Jan-11,"5,181.03","5,134.66","5,182.93","5,134.66",-,0.90%,0.0089
26-Jan-11,"5,134.66","5,143.88","5,162.43","5,127.76",-,-0.18%,-0.0018
25-Jan-11,"5,143.88","5,156.39","5,156.39","5,093.07",-,-0.24%,-0.0024
24-Jan-11,"5,156.41","5,146.95","5,163.00","5,132.49",-,0.18%,0.0018
21-Jan-11,"5,146.94","5,116.55","5,174.01","5,116.55",-,0.59%,0.0059
20-Jan-11,"5,116.55","5,104.29","5,127.89","5,077.65",-,0.24%,0.0024
19-Jan-11,"5,104.29","5,186.79","5,186.79","5,094.65",-,-1.59%,-0.0162
18-Jan-11,"5,186.82","5,199.69","5,201.37","5,169.68",-,-0.25%,-0.0025
14-Jan-11,"5,199.69","5,130.96","5,199.78","5,122.37",-,1.34%,0.0132
13-Jan-11,"5,131.00","5,124.69","5,156.25","5,119.51",-,0.12%,0.0012
12-Jan-11,"5,124.69","5,009.98","5,124.73","5,009.98",-,2.29%,0.0224
11-Jan-11,"5,009.93","4,973.25","5,022.11","4,973.25",-,0.74%,0.0073
10-Jan-11,"4,973.23","4,995.77","4,995.77","4,935.85",-,-0.45%,-0.0045
7-Jan-11,"4,995.77","5,029.19","5,046.45","4,950.33",-,-0.66%,-0.0067
6-Jan-11,"5,029.18","5,061.50","5,072.39","5,025.00",-,-0.64%,-0.0064
5-Jan-11,"5,061.50","5,024.40","5,063.67","5,002.29",-,0.74%,0.0073
4-Jan-11,"5,024.40","5,042.97","5,061.42","4,992.97",-,-0.37%,-0.0037
3-Jan-11,"5,042.96","4,958.64","5,047.74","4,958.64",-,1.70%,0.0167
31-Dec-10,"4,958.62","4,947.16","4,968.00","4,939.96",-,0.23%,0.0023
30-Dec-10,"4,947.16","4,964.18","4,964.18","4,940.81",-,-0.34%,-0.0034
29-Dec-10,"4,964.18","4,953.37","4,972.41","4,953.37",-,0.22%,0.0022
28-Dec-10,"4,953.38","4,948.86","4,962.41","4,943.14",-,0.09%,0.0009
27-Dec-10,"4,948.87","4,926.70","4,949.18","4,899.47",-,0.44%,0.0044
23-Dec-10,"4,926.98","4,950.87","4,950.87","4,916.79",-,-0.48%,-0.0049
22-Dec-10,"4,950.98","4,911.57","4,958.27","4,911.57",-,0.80%,0.0080
21-Dec-10,"4,911.57","4,846.23","4,913.97","4,846.23",-,1.35%,0.0133
20-Dec-10,"4,846.23","4,842.10","4,859.91","4,831.80",-,0.09%,0.0009
17-Dec-10,"4,842.10","4,852.25","4,852.25","4,816.78",-,-0.21%,-0.0021
16-Dec-10,"4,852.25","4,842.95","4,880.72","4,835.98",-,0.16%,0.0016
15-Dec-10,"4,844.46","4,905.07","4,906.51","4,837.03",-,-1.24%,-0.0125
14-Dec-10,"4,905.07","4,931.94","4,946.75","4,891.64",-,-0.54%,-0.0055
13-Dec-10,"4,931.91","4,917.88","4,958.61","4,917.88",-,0.29%,0.0029
10-Dec-10,"4,917.81","4,883.39","4,918.52","4,870.41",-,0.70%,0.0070
9-Dec-10,"4,883.39","4,834.13","4,888.24","4,834.13",-,1.02%,0.0101
8-Dec-10,"4,834.13","4,774.26","4,835.37","4,774.26",-,1.25%,0.0124
7-Dec-10,"4,774.27","4,783.02","4,833.50","4,772.69",-,-0.18%,-0.0018
6-Dec-10,"4,783.02","4,809.52","4,809.52","4,762.99",-,-0.55%,-0.0055
3-Dec-10,"4,809.53","4,790.66","4,812.25","4,749.89",-,0.39%,0.0039
2-Dec-10,"4,790.68","4,691.92","4,791.03","4,691.92",-,2.11%,0.0206
1-Dec-10,"4,691.91","4,573.87","4,691.93","4,573.87",-,2.58%,0.0252
30-Nov-10,"4,573.83","4,623.58","4,623.58","4,558.32",-,-1.08%,-0.0109
29-Nov-10,"4,623.60","4,613.10","4,630.37","4,566.50",-,0.23%,0.0023
26-Nov-10,"4,613.12","4,683.82","4,683.82","4,610.27",-,-1.51%,-0.0153
24-Nov-10,"4,683.83","4,612.25","4,683.86","4,612.25",-,1.55%,0.0153
23-Nov-10,"4,612.23","4,713.91","4,713.91","4,610.77",-,-2.16%,-0.0220
22-Nov-10,"4,713.92","4,777.02","4,777.02","4,677.53",-,-1.32%,-0.0134
19-Nov-10,"4,777.03","4,781.60","4,781.60","4,724.14",-,-0.10%,-0.0010
18-Nov-10,"4,781.64","4,699.93","4,798.44","4,699.93",-,1.74%,0.0171
17-Nov-10,"4,699.85","4,700.98","4,728.99","4,690.34",-,-0.02%,-0.0002
16-Nov-10,"4,700.98","4,805.79","4,805.79","4,673.16",-,-2.18%,-0.0223
15-Nov-10,"4,805.90","4,795.24","4,855.45","4,795.24",-,0.22%,0.0022
12-Nov-10,"4,795.23","4,862.99","4,862.99","4,779.25",-,-1.39%,-0.0141
11-Nov-10,"4,863.01","4,913.56","4,913.56","4,840.90",-,-1.03%,-0.0104
10-Nov-10,"4,913.67","4,859.46","4,914.26","4,834.87",-,1.12%,0.0110
9-Nov-10,"4,859.45","4,948.12","4,958.17","4,843.55",-,-1.79%,-0.0182
8-Nov-10,"4,948.11","4,981.58","4,981.58","4,914.45",-,-0.67%,-0.0068
5-Nov-10,"4,981.58","4,946.02","5,003.43","4,921.27",-,0.72%,0.0071
4-Nov-10,"4,946.02","4,798.77","4,947.91","4,798.77",-,3.07%,0.0298
3-Nov-10,"4,798.77","4,762.41","4,798.77","4,731.79",-,0.76%,0.0076
2-Nov-10,"4,762.41","4,729.52","4,775.64","4,729.52",-,0.70%,0.0069
1-Nov-10,"4,729.48","4,743.19","4,776.44","4,696.74",-,-0.29%,-0.0029
29-Oct-10,"4,743.17","4,742.95","4,749.21","4,728.08",-,0.00%,0.0000
28-Oct-10,"4,742.97","4,745.65","4,776.31","4,723.15",-,-0.05%,-0.0005
27-Oct-10,"4,745.19","4,762.64","4,762.64","4,711.37",-,-0.37%,-0.0037
26-Oct-10,"4,762.66","4,781.90","4,781.90","4,733.64",-,-0.40%,-0.0041
25-Oct-10,"4,781.95","4,791.52","4,835.68","4,777.03",-,-0.20%,-0.0020
22-Oct-10,"4,791.45","4,792.50","4,815.50","4,775.05",-,-0.02%,-0.0002
21-Oct-10,"4,792.49","4,817.94","4,849.16","4,763.82",-,-0.53%,-0.0053
20-Oct-10,"4,817.94","4,747.03","4,834.33","4,747.03",-,1.49%,0.0147
19-Oct-10,"4,747.03","4,824.16","4,824.16","4,725.45",-,-1.60%,-0.0163
18-Oct-10,"4,824.21","4,742.76","4,824.55","4,742.76",-,1.72%,0.0169
15-Oct-10,"4,742.65","4,800.71","4,823.51","4,721.62",-,-1.20%,-0.0122
14-Oct-10,"4,800.48","4,847.34","4,847.34","4,764.55",-,-0.97%,-0.0098
13-Oct-10,"4,847.35","4,821.79","4,882.27","4,821.79",-,0.53%,0.0053
12-Oct-10,"4,821.65","4,791.93","4,826.98","4,751.37",-,0.62%,0.0062
11-Oct-10,"4,791.99","4,797.73","4,803.75","4,779.04",-,-0.12%,-0.0012
8-Oct-10,"4,797.74","4,788.77","4,805.40","4,771.91",-,0.19%,0.0019
7-Oct-10,"4,788.77","4,811.89","4,840.23","4,766.72",-,-0.48%,-0.0048
6-Oct-10,"4,811.86","4,804.66","4,828.36","4,798.55",-,0.15%,0.0015
5-Oct-10,"4,804.68","4,680.99","4,814.60","4,680.99",-,2.64%,0.0258
4-Oct-10,"4,680.91","4,715.85","4,729.36","4,658.01",-,-0.74%,-0.0075
1-Oct-10,"4,715.85","4,672.02","4,724.17","4,671.47",-,0.94%,0.0093
30-Sep-10,"4,672.02","4,685.08","4,747.36","4,662.05",-,-0.28%,-0.0028
29-Sep-10,"4,685.00","4,719.30","4,719.30","4,670.22",-,-0.73%,-0.0074
28-Sep-10,"4,719.45","4,701.77","4,726.14","4,655.62",-,0.38%,0.0037
27-Sep-10,"4,701.78","4,755.82","4,755.82","4,700.03",-,-1.14%,-0.0115
24-Sep-10,"4,755.81","4,630.29","4,756.34","4,630.29",-,2.71%,0.0264
23-Sep-10,"4,630.26","4,706.47","4,706.47","4,622.33",-,-1.62%,-0.0165
22-Sep-10,"4,706.51","4,766.36","4,778.98","4,695.84",-,-1.26%,-0.0127
21-Sep-10,"4,766.36","4,809.46","4,821.54","4,755.11",-,-0.90%,-0.0090
20-Sep-10,"4,809.46","4,723.87","4,818.53","4,723.87",-,1.81%,0.0178
17-Sep-10,"4,723.85","4,749.73","4,760.92","4,712.48",-,-0.54%,-0.0055
16-Sep-10,"4,749.73","4,773.27","4,773.27","4,727.91",-,-0.49%,-0.0050
15-Sep-10,"4,773.27","4,757.48","4,779.41","4,718.27",-,0.33%,0.0033
14-Sep-10,"4,757.51","4,771.27","4,788.38","4,728.49",-,-0.29%,-0.0029
13-Sep-10,"4,771.27","4,669.13","4,775.04","4,669.13",-,2.19%,0.0214
10-Sep-10,"4,669.12","4,654.33","4,681.99","4,653.55",-,0.32%,0.0032
9-Sep-10,"4,654.32","4,614.34","4,700.45","4,614.34",-,0.87%,0.0086
8-Sep-10,"4,614.23","4,581.36","4,646.07","4,581.36",-,0.72%,0.0071
7-Sep-10,"4,581.35","4,682.73","4,682.73","4,580.01",-,-2.15%,-0.0220
