company,date,total debt,equity,DERatio
SIVB,3/31/19,$54.68 ,$5.48 ,9.97
SIVB,6/30/19,$58.07 ,$5.71 ,10.18
SIVB,9/30/19,$62.18 ,$6.05 ,10.28
SIVB,12/31/19,$64.38 ,$6.62 ,9.72
SIVB,3/31/20,$67.83 ,$7.18 ,9.44
SIVB,6/30/20,$78.26 ,$7.47 ,10.48
SIVB,9/30/20,$88.95 ,$7.97 ,11.16
SIVB,12/31/20,$107.08 ,$8.43 ,12.7
SNV,3/31/05,$23.15 ,$2.70 ,8.58
SNV,6/30/05,$23.92 ,$2.79 ,8.56
SNV,9/30/05,$24.20 ,$2.88 ,8.42
SNV,12/31/05,$24.67 ,$2.95 ,8.37
SNV,3/31/06,$25.96 ,$3.20 ,8.11
SNV,6/30/06,$27.15 ,$3.37 ,8.05
SNV,9/30/06,$27.78 ,$3.56 ,7.8
SNV,12/31/06,$28.26 ,$3.71 ,7.62
SNV,3/31/07,$28.87 ,$3.84 ,7.53
SNV,6/30/07,$29.30 ,$3.93 ,7.46
SNV,9/30/07,$29.52 ,$4.05 ,7.28
SNV,12/31/07,$29.62 ,$3.44 ,8.61
SNV,3/31/08,$30.23 ,$3.53 ,8.56
SNV,6/30/08,$30.80 ,$3.43 ,8.98
SNV,9/30/08,$30.96 ,$3.38 ,9.17
SNV,12/31/08,$31.97 ,$3.82 ,8.37
SNV,3/31/09,$30.88 ,$3.67 ,8.41
SNV,6/30/09,$31.30 ,$3.06 ,10.24
SNV,9/30/09,$31.44 ,$3.17 ,9.91
SNV,12/31/09,$29.96 ,$2.87 ,10.43
SNV,3/31/10,$29.80 ,$2.64 ,11.3
SNV,6/30/10,$28.94 ,$3.45 ,8.4
SNV,9/30/10,$27.71 ,$3.24 ,8.55
SNV,12/31/10,$27.07 ,$3.03 ,8.95
SNV,3/31/11,$25.80 ,$2.88 ,8.95
SNV,6/30/11,$25.46 ,$2.85 ,8.93
SNV,9/30/11,$25.42 ,$2.83 ,8.99
SNV,12/31/11,$24.34 ,$2.83 ,8.61
SNV,3/31/12,$24.24 ,$2.82 ,8.59
SNV,6/30/12,$23.44 ,$2.85 ,8.22
SNV,9/30/12,$22.89 ,$2.88 ,7.96
SNV,12/31/12,$23.19 ,$3.57 ,6.5
SNV,3/31/13,$22.64 ,$3.58 ,6.33
SNV,6/30/13,$23.00 ,$3.57 ,6.44
SNV,9/30/13,$23.29 ,$2.93 ,7.94
SNV,12/31/13,$23.25 ,$2.95 ,7.89
SNV,3/31/14,$23.44 ,$3.00 ,7.82
SNV,6/30/14,$23.57 ,$3.05 ,7.72
SNV,9/30/14,$23.44 ,$3.08 ,7.62
SNV,12/31/14,$24.01 ,$3.04 ,7.89
SNV,3/31/15,$24.60 ,$3.03 ,8.12
SNV,6/30/15,$25.20 ,$3.01 ,8.38
SNV,9/30/15,$25.15 ,$3.02 ,8.34
SNV,12/31/15,$25.79 ,$3.00 ,8.6
SNV,3/31/16,$26.22 ,$2.95 ,8.88
SNV,6/30/16,$26.51 ,$2.95 ,8.98
SNV,9/30/16,$26.82 ,$2.91 ,9.23
SNV,12/31/16,$27.18 ,$2.93 ,9.28
SNV,3/31/17,$27.72 ,$2.96 ,9.36
SNV,6/30/17,$27.69 ,$3.00 ,9.24
SNV,9/30/17,$28.65 ,$3.00 ,9.56
SNV,12/31/17,$28.26 ,$2.96 ,9.54
SNV,3/31/18,$28.55 ,$2.96 ,9.66
SNV,6/30/18,$28.57 ,$3.17 ,9.02
SNV,9/30/18,$29.04 ,$3.04 ,9.55
SNV,12/31/18,$29.54 ,$3.13 ,9.43
SNV,3/31/19,$42.03 ,$4.60 ,9.14
SNV,6/30/19,$42.56 ,$4.75 ,8.95
SNV,9/30/19,$42.79 ,$4.87 ,8.79
SNV,12/31/19,$43.26 ,$4.94 ,8.75
SNV,3/31/20,$45.55 ,$5.07 ,8.99
SNV,6/30/20,$49.07 ,$5.05 ,9.71
SNV,9/30/20,$47.98 ,$5.07 ,9.47
SNV,12/31/20,$49.23 ,$5.16 ,9.54
STT,3/31/05,$94.07 ,$6.03 ,15.61
STT,6/30/05,$98.01 ,$6.25 ,15.69
STT,9/30/05,$97.90 ,$6.10 ,16.04
STT,12/31/05,$91.60 ,$6.37 ,14.39
STT,3/31/06,$97.74 ,$6.41 ,15.24
STT,6/30/06,$96.07 ,$6.47 ,14.85
STT,9/30/06,$105.30 ,$7.02 ,15.01
STT,12/31/06,$100.10 ,$7.25 ,13.8
STT,3/31/07,$102.54 ,$7.47 ,13.73
STT,6/30/07,$104.52 ,$7.75 ,13.49
STT,9/30/07,$128.64 ,$11.25 ,11.43
STT,12/31/07,$131.24 ,$11.30 ,11.62
STT,3/31/08,$143.54 ,$10.81 ,13.28
STT,6/30/08,$132.18 ,$14.04 ,9.42
STT,9/30/08,$272.50 ,$13.06 ,20.86
STT,12/31/08,$160.86 ,$12.77 ,12.59
STT,3/31/09,$128.29 ,$13.86 ,9.26
STT,6/30/09,$141.32 ,$12.10 ,11.68
STT,9/30/09,$149.84 ,$13.44 ,11.15
STT,12/31/09,$143.46 ,$14.49 ,9.9
STT,3/31/10,$138.56 ,$15.41 ,8.99
STT,6/30/10,$146.02 ,$16.06 ,9.09
STT,9/30/10,$155.40 ,$17.57 ,8.85
STT,12/31/10,$142.72 ,$17.79 ,8.02
STT,3/31/11,$152.62 ,$19.18 ,7.96
STT,6/30/11,$170.62 ,$19.83 ,8.6
STT,9/30/11,$189.14 ,$19.65 ,9.63
STT,12/31/11,$197.43 ,$19.40 ,10.18
STT,3/31/12,$167.80 ,$20.16 ,8.32
STT,6/30/12,$180.88 ,$19.90 ,9.09
STT,9/30/12,$183.77 ,$20.75 ,8.86
STT,12/31/12,$201.71 ,$20.87 ,9.67
STT,3/31/13,$197.32 ,$20.87 ,9.46
STT,6/30/13,$207.22 ,$20.08 ,10.32
STT,9/30/13,$196.75 ,$20.43 ,9.63
STT,12/31/13,$222.91 ,$20.38 ,10.94
STT,3/31/14,$235.39 ,$21.27 ,11.07
STT,6/30/14,$260.62 ,$21.70 ,12.01
STT,9/30/14,$253.65 ,$21.16 ,11.99
STT,12/31/14,$252.79 ,$21.33 ,11.85
STT,3/31/15,$258.66 ,$20.82 ,12.42
STT,6/30/15,$273.07 ,$21.50 ,12.7
STT,9/30/15,$225.74 ,$21.53 ,10.48
STT,12/31/15,$224.02 ,$21.14 ,10.6
STT,3/31/16,$222.16 ,$21.53 ,10.32
STT,6/30/16,$233.28 ,$22.10 ,10.55
STT,9/30/16,$233.96 ,$22.18 ,10.55
STT,12/31/16,$221.48 ,$21.22 ,10.44
STT,3/31/17,$215.51 ,$21.29 ,10.12
STT,6/30/17,$216.21 ,$22.07 ,9.8
STT,9/30/17,$213.49 ,$22.50 ,9.49
STT,12/31/17,$216.11 ,$22.32 ,9.68
STT,3/31/18,$227.89 ,$22.40 ,10.17
STT,6/30/18,$225.74 ,$22.57 ,10
STT,9/30/18,$209.45 ,$24.55 ,8.53
STT,12/31/18,$219.86 ,$24.74 ,8.89
STT,3/31/19,$203.29 ,$25.04 ,8.12
STT,6/30/19,$216.09 ,$25.45 ,8.49
STT,9/30/19,$219.40 ,$25.21 ,8.7
STT,12/31/19,$221.18 ,$24.43 ,9.05
STT,3/31/20,$338.67 ,$23.86 ,14.19
STT,6/30/20,$255.37 ,$24.87 ,10.27
STT,9/30/20,$246.52 ,$25.56 ,9.65
STT,12/31/20,$288.51 ,$26.20 ,11.01
SYF,12/31/11,$0.00 ,$0.00 ,0
SYF,12/31/12,$48.88 ,$4.58 ,10.67
SYF,3/31/13,$0.00 ,$0.00 ,0
SYF,6/30/13,$0.00 ,$0.00 ,0
SYF,9/30/13,$0.00 ,$0.00 ,0
SYF,12/31/13,$53.13 ,$5.96 ,8.91
SYF,3/31/14,$53.20 ,$6.04 ,8.81
SYF,6/30/14,$56.78 ,$6.39 ,8.88
SYF,9/30/14,$63.53 ,$9.94 ,6.39
SYF,12/31/14,$65.23 ,$10.48 ,6.23
SYF,3/31/15,$61.69 ,$11.04 ,5.59
SYF,6/30/15,$64.17 ,$11.58 ,5.54
SYF,9/30/15,$67.28 ,$12.16 ,5.53
SYF,12/31/15,$71.39 ,$12.60 ,5.66
SYF,3/31/16,$68.45 ,$13.20 ,5.18
SYF,6/30/16,$68.67 ,$13.72 ,5.01
SYF,9/30/16,$73.18 ,$13.98 ,5.23
SYF,12/31/16,$76.01 ,$14.20 ,5.35
SYF,3/31/17,$74.69 ,$14.36 ,5.2
SYF,6/30/17,$76.81 ,$14.33 ,5.36
SYF,9/30/17,$78.15 ,$14.40 ,5.43
SYF,12/31/17,$81.57 ,$14.23 ,5.73
SYF,3/31/18,$81.20 ,$14.36 ,5.66
SYF,6/30/18,$84.66 ,$14.46 ,5.86
SYF,9/30/18,$90.55 ,$14.00 ,6.47
SYF,12/31/18,$92.11 ,$14.68 ,6.28
SYF,3/31/19,$90.68 ,$14.71 ,6.17
SYF,6/30/19,$91.65 ,$14.73 ,6.22
SYF,9/30/19,$90.82 ,$15.12 ,6.01
SYF,12/31/19,$89.74 ,$15.09 ,5.95
SYF,3/31/20,$86.07 ,$11.97 ,7.19
SYF,6/30/20,$84.65 ,$11.90 ,7.11
SYF,9/30/20,$83.56 ,$12.10 ,6.91
SYF,12/31/20,$83.25 ,$12.70 ,6.55
TCF,3/31/05,$3.31 ,$0.49 ,6.8
TCF,6/30/05,$3.23 ,$0.50 ,6.53
TCF,9/30/05,$3.34 ,$0.50 ,6.72
TCF,12/31/05,$3.25 ,$0.50 ,6.48
TCF,3/31/06,$3.23 ,$0.51 ,6.34
TCF,6/30/06,$3.23 ,$0.50 ,6.4
TCF,9/30/06,$3.33 ,$0.51 ,6.48
TCF,12/31/06,$3.28 ,$0.51 ,6.46
TCF,3/31/07,$3.30 ,$0.52 ,6.38
TCF,6/30/07,$3.28 ,$0.51 ,6.47
TCF,9/30/07,$3.32 ,$0.50 ,6.59
TCF,12/31/07,$3.25 ,$0.51 ,6.38
TCF,3/31/08,$3.29 ,$0.52 ,6.38
TCF,6/30/08,$3.22 ,$0.51 ,6.27
TCF,9/30/08,$3.28 ,$0.51 ,6.49
TCF,12/31/08,$3.38 ,$0.49 ,6.88
TCF,3/31/09,$3.49 ,$0.49 ,7.16
TCF,6/30/09,$3.52 ,$0.48 ,7.27
TCF,9/30/09,$3.79 ,$0.48 ,7.91
TCF,12/31/09,$3.78 ,$0.47 ,7.96
TCF,3/31/10,$3.82 ,$0.47 ,8.09
TCF,6/30/10,$4.56 ,$0.56 ,8.21
TCF,9/30/10,$4.84 ,$0.56 ,8.63
TCF,12/31/10,$4.69 ,$0.56 ,8.37
TCF,3/31/11,$4.77 ,$0.56 ,8.46
TCF,6/30/11,$4.63 ,$0.57 ,8.12
TCF,9/30/11,$4.86 ,$0.58 ,8.43
TCF,12/31/11,$4.77 ,$0.57 ,8.34
TCF,3/31/12,$4.87 ,$0.58 ,8.4
TCF,6/30/12,$4.76 ,$0.59 ,8.09
TCF,9/30/12,$4.98 ,$0.60 ,8.33
TCF,12/31/12,$5.32 ,$0.60 ,8.92
TCF,3/31/13,$5.39 ,$0.61 ,8.91
TCF,6/30/13,$5.20 ,$0.61 ,8.53
TCF,9/30/13,$5.59 ,$0.67 ,8.3
TCF,12/31/13,$5.49 ,$0.70 ,7.88
TCF,3/31/14,$5.63 ,$0.71 ,7.98
TCF,6/30/14,$5.44 ,$0.79 ,6.85
TCF,9/30/14,$5.80 ,$0.80 ,7.23
TCF,12/31/14,$6.53 ,$0.80 ,8.19
TCF,3/31/15,$6.74 ,$0.81 ,8.32
TCF,6/30/15,$8.04 ,$0.98 ,8.2
TCF,9/30/15,$8.27 ,$1.00 ,8.28
TCF,12/31/15,$8.17 ,$1.02 ,8.04
TCF,3/31/16,$8.27 ,$1.03 ,8.01
TCF,6/30/16,$8.46 ,$1.05 ,8.06
TCF,9/30/16,$14.82 ,$2.56 ,5.78
TCF,12/31/16,$14.77 ,$2.58 ,5.72
TCF,3/31/17,$15.04 ,$2.60 ,5.78
TCF,6/30/17,$16.14 ,$2.64 ,6.12
TCF,9/30/17,$16.68 ,$2.67 ,6.24
TCF,12/31/17,$16.61 ,$2.67 ,6.23
TCF,3/31/18,$17.05 ,$2.70 ,6.31
TCF,6/30/18,$17.53 ,$2.75 ,6.37
TCF,9/30/18,$18.12 ,$2.79 ,6.5
TCF,12/31/18,$21.14 ,$2.56 ,8.27
TCF,3/31/19,$18.90 ,$2.90 ,6.52
TCF,6/30/19,$19.54 ,$2.95 ,6.62
TCF,9/30/19,$40.00 ,$5.69 ,7.03
TCF,12/31/19,$40.92 ,$5.73 ,7.15
TCF,3/31/20,$42.94 ,$5.66 ,7.59
TCF,6/30/20,$44.40 ,$5.66 ,7.85
TCF,9/30/20,$41.91 ,$5.66 ,7.41
TCF,12/31/20,$42.11 ,$5.69 ,7.4
TFC,3/31/05,$91.19 ,$10.83 ,8.42
TFC,6/30/05,$94.75 ,$11.09 ,8.54
TFC,9/30/05,$95.88 ,$11.20 ,8.56
TFC,12/31/05,$98.04 ,$11.13 ,8.81
TFC,3/31/06,$99.06 ,$10.97 ,9.03
TFC,6/30/06,$105.12 ,$11.16 ,9.42
TFC,9/30/06,$106.79 ,$11.73 ,9.1
TFC,12/31/06,$109.61 ,$11.75 ,9.33
TFC,3/31/07,$110.04 ,$11.65 ,9.45
TFC,6/30/07,$115.45 ,$12.13 ,9.52
TFC,9/30/07,$118.38 ,$12.40 ,9.55
TFC,12/31/07,$119.99 ,$12.63 ,9.5
TFC,3/31/08,$123.58 ,$12.84 ,9.62
TFC,6/30/08,$123.67 ,$12.80 ,9.66
TFC,9/30/08,$124.11 ,$12.94 ,9.6
TFC,12/31/08,$135.93 ,$16.08 ,8.45
TFC,3/31/09,$127.24 ,$16.18 ,7.86
TFC,6/30/09,$137.61 ,$14.79 ,9.3
TFC,9/30/09,$149.19 ,$16.14 ,9.24
TFC,12/31/09,$149.52 ,$16.24 ,9.21
TFC,3/31/10,$147.17 ,$16.53 ,8.9
TFC,6/30/10,$138.34 ,$16.74 ,8.26
TFC,9/30/10,$140.44 ,$16.79 ,8.37
TFC,12/31/10,$140.58 ,$16.50 ,8.52
TFC,3/31/11,$140.37 ,$16.67 ,8.42
TFC,6/30/11,$142.26 ,$17.05 ,8.34
TFC,9/30/11,$150.14 ,$17.54 ,8.56
TFC,12/31/11,$157.10 ,$17.48 ,8.99
TFC,3/31/12,$156.87 ,$17.88 ,8.77
TFC,6/30/12,$159.60 ,$18.93 ,8.43
TFC,9/30/12,$161.49 ,$20.53 ,7.87
TFC,12/31/12,$163.28 ,$21.22 ,7.69
TFC,3/31/13,$159.61 ,$21.23 ,7.52
TFC,6/30/13,$160.74 ,$22.00 ,7.31
TFC,9/30/13,$158.96 ,$22.09 ,7.2
TFC,12/31/13,$160.20 ,$22.81 ,7.02
TFC,3/31/14,$161.10 ,$23.56 ,6.84
TFC,6/30/14,$164.05 ,$23.97 ,6.85
TFC,9/30/14,$162.71 ,$24.31 ,6.69
TFC,12/31/14,$162.46 ,$24.38 ,6.66
TFC,3/31/15,$164.49 ,$24.74 ,6.65
TFC,6/30/15,$165.89 ,$25.13 ,6.6
TFC,9/30/15,$181.55 ,$27.26 ,6.66
TFC,12/31/15,$182.61 ,$27.34 ,6.68
TFC,3/31/16,$184.17 ,$28.24 ,6.52
TFC,6/30/16,$192.12 ,$29.74 ,6.46
TFC,9/30/16,$192.53 ,$30.09 ,6.4
TFC,12/31/16,$189.35 ,$29.93 ,6.33
TFC,3/31/17,$190.48 ,$30.03 ,6.34
TFC,6/30/17,$190.84 ,$30.35 ,6.29
TFC,9/30/17,$190.49 ,$29.85 ,6.38
TFC,12/31/17,$191.95 ,$29.70 ,6.46
TFC,3/31/18,$191.07 ,$29.66 ,6.44
TFC,6/30/18,$192.85 ,$29.83 ,6.47
TFC,9/30/18,$192.88 ,$30.01 ,6.43
TFC,12/31/18,$195.52 ,$30.18 ,6.48
TFC,3/31/19,$196.80 ,$30.88 ,6.37
TFC,6/30/19,$199.11 ,$31.76 ,6.27
TFC,9/30/19,$204.45 ,$32.30 ,6.33
TFC,12/31/19,$406.52 ,$66.56 ,6.11
TFC,3/31/20,$440.17 ,$66.06 ,6.66
TFC,6/30/20,$435.45 ,$68.88 ,6.32
TFC,9/30/20,$429.21 ,$69.97 ,6.13
TFC,12/31/20,$438.32 ,$70.91 ,6.18
THG,3/31/05,$19.84 ,$2.33 ,8.53
THG,6/30/05,$19.36 ,$2.49 ,7.77
THG,9/30/05,$19.78 ,$1.87 ,10.59
THG,12/31/05,$8.68 ,$1.95 ,4.45
THG,3/31/06,$8.31 ,$1.84 ,4.51
THG,6/30/06,$7.92 ,$1.77 ,4.47
THG,9/30/06,$7.94 ,$1.91 ,4.16
THG,12/31/06,$7.86 ,$2.00 ,3.93
THG,3/31/07,$7.68 ,$2.10 ,3.65
THG,6/30/07,$7.71 ,$2.10 ,3.67
THG,9/30/07,$7.65 ,$2.19 ,3.49
THG,12/31/07,$7.52 ,$2.30 ,3.27
THG,3/31/08,$7.38 ,$2.32 ,3.18
THG,6/30/08,$7.25 ,$2.21 ,3.28
THG,9/30/08,$7.22 ,$2.04 ,3.54
THG,12/31/08,$7.34 ,$1.89 ,3.89
THG,3/31/09,$5.73 ,$1.97 ,2.91
THG,6/30/09,$5.53 ,$2.22 ,2.49
THG,9/30/09,$5.68 ,$2.41 ,2.36
THG,12/31/09,$5.68 ,$2.36 ,2.41
THG,3/31/10,$5.77 ,$2.30 ,2.51
THG,6/30/10,$6.02 ,$2.35 ,2.56
THG,9/30/10,$6.12 ,$2.48 ,2.47
THG,12/31/10,$6.11 ,$2.46 ,2.48
THG,3/31/11,$6.03 ,$2.49 ,2.42
THG,6/30/11,$6.50 ,$2.49 ,2.61
THG,9/30/11,$10.23 ,$2.46 ,4.17
THG,12/31/11,$10.12 ,$2.48 ,4.07
THG,3/31/12,$10.33 ,$2.58 ,4.01
THG,6/30/12,$10.50 ,$2.62 ,4.01
THG,9/30/12,$10.63 ,$2.70 ,3.94
THG,12/31/12,$10.89 ,$2.60 ,4.2
THG,3/31/13,$10.82 ,$2.62 ,4.12
THG,6/30/13,$10.81 ,$2.50 ,4.33
THG,9/30/13,$10.92 ,$2.54 ,4.29
THG,12/31/13,$10.78 ,$2.60 ,4.16
THG,3/31/14,$10.96 ,$2.68 ,4.09
THG,6/30/14,$11.17 ,$2.80 ,4
THG,9/30/14,$11.19 ,$2.77 ,4.04
THG,12/31/14,$10.92 ,$2.84 ,3.84
THG,3/31/15,$11.03 ,$2.90 ,3.8
THG,6/30/15,$11.24 ,$2.91 ,3.86
THG,9/30/15,$11.16 ,$2.88 ,3.88
THG,12/31/15,$10.94 ,$2.84 ,3.85
THG,3/31/16,$11.07 ,$2.96 ,3.74
THG,6/30/16,$11.15 ,$3.01 ,3.71
THG,9/30/16,$11.32 ,$3.05 ,3.72
THG,12/31/16,$11.36 ,$2.86 ,3.98
THG,3/31/17,$11.58 ,$2.91 ,3.97
THG,6/30/17,$11.82 ,$2.97 ,3.98
THG,9/30/17,$12.42 ,$2.97 ,4.18
THG,12/31/17,$12.47 ,$3.00 ,4.16
THG,3/31/18,$12.42 ,$2.91 ,4.26
THG,6/30/18,$12.46 ,$2.94 ,4.24
THG,9/30/18,$12.64 ,$2.98 ,4.24
THG,12/31/18,$9.45 ,$2.96 ,3.2
THG,3/31/19,$9.06 ,$2.93 ,3.09
THG,6/30/19,$9.22 ,$2.94 ,3.13
THG,9/30/19,$9.54 ,$3.09 ,3.09
THG,12/31/19,$9.57 ,$2.92 ,3.28
THG,3/31/20,$9.54 ,$2.74 ,3.49
THG,6/30/20,$9.77 ,$3.07 ,3.18
THG,9/30/20,$10.24 ,$3.16 ,3.25
THG,12/31/20,$10.24 ,$3.20 ,3.2
TRMK,3/31/05,$7.45 ,$0.73 ,10.18
TRMK,6/30/05,$7.36 ,$0.75 ,9.88
TRMK,9/30/05,$7.60 ,$0.73 ,10.37
TRMK,12/31/05,$7.65 ,$0.74 ,10.32
TRMK,3/31/06,$7.48 ,$0.76 ,9.9
TRMK,6/30/06,$7.47 ,$0.76 ,9.82
TRMK,9/30/06,$7.98 ,$0.89 ,8.97
TRMK,12/31/06,$7.95 ,$0.89 ,8.92
TRMK,3/31/07,$8.00 ,$0.89 ,8.95
TRMK,6/30/07,$7.94 ,$0.89 ,8.96
TRMK,9/30/07,$8.00 ,$0.91 ,8.82
TRMK,12/31/07,$8.05 ,$0.92 ,8.75
TRMK,3/31/08,$8.16 ,$0.94 ,8.71
TRMK,6/30/08,$8.38 ,$0.94 ,8.95
TRMK,9/30/08,$8.14 ,$0.95 ,8.58
TRMK,12/31/08,$8.61 ,$1.18 ,7.31
TRMK,3/31/09,$8.58 ,$1.20 ,7.14
TRMK,6/30/09,$8.43 ,$1.20 ,7.01
TRMK,9/30/09,$8.15 ,$1.22 ,6.67
TRMK,12/31/09,$8.42 ,$1.11 ,7.58
TRMK,3/31/10,$8.17 ,$1.13 ,7.24
TRMK,6/30/10,$8.10 ,$1.14 ,7.09
TRMK,9/30/10,$8.26 ,$1.16 ,7.13
TRMK,12/31/10,$8.40 ,$1.15 ,7.31
TRMK,3/31/11,$8.35 ,$1.16 ,7.2
TRMK,6/30/11,$8.51 ,$1.19 ,7.13
TRMK,9/30/11,$8.48 ,$1.22 ,6.95
TRMK,12/31/11,$8.51 ,$1.22 ,7.01
TRMK,3/31/12,$8.69 ,$1.24 ,7
TRMK,6/30/12,$8.63 ,$1.26 ,6.86
TRMK,9/30/12,$8.59 ,$1.28 ,6.73
TRMK,12/31/12,$8.54 ,$1.29 ,6.64
TRMK,3/31/13,$10.50 ,$1.35 ,7.76
TRMK,6/30/13,$10.54 ,$1.33 ,7.94
TRMK,9/30/13,$10.48 ,$1.33 ,7.88
TRMK,12/31/13,$10.44 ,$1.36 ,7.7
TRMK,3/31/14,$10.68 ,$1.37 ,7.78
TRMK,6/30/14,$10.72 ,$1.40 ,7.66
TRMK,9/30/14,$10.68 ,$1.42 ,7.55
TRMK,12/31/14,$10.83 ,$1.42 ,7.63
TRMK,3/31/15,$10.73 ,$1.45 ,7.42
TRMK,6/30/15,$10.73 ,$1.45 ,7.4
TRMK,9/30/15,$10.91 ,$1.48 ,7.39
TRMK,12/31/15,$11.21 ,$1.47 ,7.61
TRMK,3/31/16,$11.27 ,$1.51 ,7.47
TRMK,6/30/16,$11.51 ,$1.52 ,7.55
TRMK,9/30/16,$11.63 ,$1.54 ,7.58
TRMK,12/31/16,$11.83 ,$1.52 ,7.78
TRMK,3/31/17,$11.95 ,$1.54 ,7.77
TRMK,6/30/17,$12.35 ,$1.56 ,7.91
TRMK,9/30/17,$12.30 ,$1.58 ,7.77
TRMK,12/31/17,$12.23 ,$1.57 ,7.78
TRMK,3/31/18,$11.89 ,$1.57 ,7.58
TRMK,6/30/18,$11.94 ,$1.58 ,7.54
TRMK,9/30/18,$11.84 ,$1.60 ,7.4
TRMK,12/31/18,$11.70 ,$1.59 ,7.35
TRMK,3/31/19,$11.89 ,$1.59 ,7.49
TRMK,6/30/19,$11.93 ,$1.62 ,7.37
TRMK,9/30/19,$11.94 ,$1.65 ,7.26
TRMK,12/31/19,$11.84 ,$1.66 ,7.13
TRMK,3/31/20,$12.37 ,$1.65 ,7.49
TRMK,6/30/20,$14.02 ,$1.67 ,8.37
TRMK,9/30/20,$13.85 ,$1.71 ,8.1
TRMK,12/31/20,$14.81 ,$1.74 ,8.51
TRV,3/31/05,$90.80 ,$20.73 ,4.38
TRV,6/30/05,$89.44 ,$22.37 ,4
TRV,9/30/05,$91.03 ,$22.41 ,4.06
TRV,12/31/05,$90.88 ,$22.30 ,4.08
TRV,3/31/06,$90.54 ,$22.84 ,3.97
TRV,6/30/06,$90.83 ,$23.05 ,3.94
TRV,9/30/06,$90.75 ,$24.75 ,3.67
TRV,12/31/06,$90.16 ,$25.14 ,3.59
TRV,3/31/07,$88.76 ,$25.36 ,3.5
TRV,6/30/07,$90.04 ,$25.32 ,3.56
TRV,9/30/07,$89.34 ,$26.31 ,3.4
TRV,12/31/07,$88.61 ,$26.62 ,3.33
TRV,3/31/08,$87.76 ,$26.39 ,3.33
TRV,6/30/08,$87.70 ,$25.92 ,3.38
TRV,9/30/08,$87.97 ,$24.72 ,3.56
TRV,12/31/08,$84.31 ,$25.32 ,3.33
TRV,3/31/09,$83.97 ,$26.50 ,3.17
TRV,6/30/09,$84.41 ,$26.92 ,3.14
TRV,9/30/09,$84.46 ,$28.16 ,3
TRV,12/31/09,$82.15 ,$27.42 ,3
TRV,3/31/10,$82.03 ,$26.67 ,3.08
TRV,6/30/10,$80.74 ,$26.29 ,3.07
TRV,9/30/10,$80.86 ,$27.30 ,2.96
TRV,12/31/10,$80.18 ,$25.48 ,3.15
TRV,3/31/11,$80.01 ,$25.24 ,3.17
TRV,6/30/11,$81.46 ,$25.01 ,3.26
TRV,9/30/11,$81.76 ,$25.17 ,3.25
TRV,12/31/11,$80.10 ,$24.48 ,3.27
TRV,3/31/12,$79.99 ,$24.87 ,3.22
TRV,6/30/12,$79.28 ,$25.05 ,3.17
TRV,9/30/12,$79.54 ,$25.91 ,3.07
TRV,12/31/12,$79.53 ,$25.41 ,3.13
TRV,3/31/13,$78.30 ,$25.60 ,3.06
TRV,6/30/13,$77.01 ,$24.89 ,3.09
TRV,9/30/13,$77.87 ,$24.81 ,3.14
TRV,12/31/13,$79.02 ,$24.80 ,3.19
TRV,3/31/14,$78.75 ,$25.39 ,3.1
TRV,6/30/14,$79.28 ,$25.53 ,3.11
TRV,9/30/14,$79.20 ,$25.32 ,3.13
TRV,12/31/14,$78.24 ,$24.84 ,3.15
TRV,3/31/15,$77.84 ,$24.85 ,3.13
TRV,6/30/15,$77.54 ,$24.12 ,3.22
TRV,9/30/15,$78.08 ,$24.03 ,3.25
TRV,12/31/15,$76.59 ,$23.60 ,3.25
TRV,3/31/16,$77.51 ,$24.17 ,3.21
TRV,6/30/16,$77.73 ,$24.71 ,3.15
TRV,9/30/16,$78.35 ,$24.44 ,3.21
TRV,12/31/16,$77.02 ,$23.22 ,3.32
TRV,3/31/17,$77.63 ,$23.61 ,3.29
TRV,6/30/17,$78.81 ,$23.86 ,3.3
TRV,9/30/17,$80.57 ,$23.74 ,3.39
TRV,12/31/17,$79.75 ,$23.73 ,3.36
TRV,3/31/18,$80.70 ,$22.98 ,3.51
TRV,6/30/18,$80.90 ,$22.62 ,3.58
TRV,9/30/18,$81.93 ,$22.46 ,3.65
TRV,12/31/18,$81.34 ,$22.89 ,3.55
TRV,3/31/19,$82.91 ,$24.34 ,3.41
TRV,6/30/19,$83.25 ,$25.32 ,3.29
TRV,9/30/19,$84.63 ,$25.61 ,3.31
TRV,12/31/19,$84.18 ,$25.94 ,3.25
TRV,3/31/20,$84.23 ,$25.20 ,3.34
TRV,6/30/20,$86.39 ,$26.94 ,3.21
TRV,9/30/20,$88.54 ,$27.85 ,3.18
TRV,12/31/20,$87.56 ,$29.20 ,3
TSLX,12/31/10,$0.00 ,,0
TSLX,3/31/11,$0.00 ,$0.00 ,-1
TSLX,6/30/11,$0.00 ,$0.03 ,0.08
TSLX,9/30/11,$0.10 ,$0.11 ,0.94
TSLX,12/31/11,$0.16 ,$0.17 ,0.92
TSLX,3/31/12,$0.24 ,$0.29 ,0.81
TSLX,6/30/12,$0.31 ,$0.34 ,0.91
TSLX,9/30/12,$0.33 ,$0.37 ,0.89
TSLX,12/31/12,$0.35 ,$0.48 ,0.74
TSLX,3/31/13,$0.29 ,$0.52 ,0.55
TSLX,6/30/13,$0.41 ,$0.53 ,0.77
TSLX,9/30/13,$0.37 ,$0.56 ,0.65
